Row ID,Order ID,Order Date,Month Year,Order Priority,Order Quantity,Sales,Customer Name,Province,Region,Product Category,Product Sub-Category,Product Name
5744,40803,4/13/2011,04-01-2011,Low,22,83.02,Jim Karlsson,British Columbia,West,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders
5745,40803,4/13/2011,04-01-2011,Low,35,10278.79,Jim Karlsson,British Columbia,West,Furniture,Chairs & Chairmats,"Global Leather and Oak Executive Chair, Black"
5747,40806,09-06-2011,09-01-2011,Critical,8,53.14,Barbara Fisher,British Columbia,West,Office Supplies,Binders and Binder Accessories,3M Organizer Strips
6147,43523,5/23/2012,05-01-2012,Medium,50,295.37,Anna Andreadi,British Columbia,West,Office Supplies,Paper,Xerox 1983
6239,44199,03-04-2012,03-01-2012,Low,12,50.69,Seth Vernon,British Columbia,West,Office Supplies,Rubber Bands,Advantus Map Pennant Flags and Round Head Tacks
6243,44231,11-03-2009,11-01-2009,Not Specified,11,1865.94,Alex Avila,British Columbia,West,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms
6244,44231,11-03-2009,11-01-2009,Not Specified,43,784.72,Alex Avila,British Columbia,West,Technology,Computer Peripherals,"Belkin 107-key enhanced keyboard, USB/PS/2 interface"
6245,44231,11-03-2009,11-01-2009,Not Specified,24,2343.076,Alex Avila,British Columbia,West,Technology,Telephones and Communication,5185
6415,45573,08-12-2009,08-01-2009,High,5,627.64,Sonia Sunley,British Columbia,West,Furniture,Chairs & Chairmats,Hon Every-Day® Chair Series Swivel Task Chairs
6438,45763,07-07-2010,07-01-2010,High,25,67.45,Lisa DeCherney,British Columbia,West,Office Supplies,Labels,Avery 494
6761,48165,11-05-2010,11-01-2010,High,28,199.94,Dennis Bolton,British Columbia,West,Office Supplies,Paper,Xerox 1905
6769,48197,05-05-2012,05-01-2012,Not Specified,32,1282.49,Anthony O'Donnell,British Columbia,West,Furniture,Office Furnishings,Dana Halogen Swing-Arm Architect Lamp
6808,48484,6/23/2010,06-01-2010,Medium,22,346.42,Barbara Fisher,British Columbia,West,Technology,Computer Peripherals,Maxell DVD-RAM Discs
6809,48484,6/23/2010,06-01-2010,Medium,41,773.44,Barbara Fisher,British Columbia,West,Furniture,Office Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size"
6810,48484,6/23/2010,06-01-2010,Medium,43,881.84,Barbara Fisher,British Columbia,West,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations
6811,48484,6/23/2010,06-01-2010,Medium,50,5067.5725,Barbara Fisher,British Columbia,West,Technology,Telephones and Communication,StarTAC ST7868
6893,49153,7/28/2012,07-01-2012,Medium,31,2245.78,Barbara Fisher,British Columbia,West,Furniture,Chairs & Chairmats,Novimex Turbo Task Chair
6926,49412,03-07-2009,03-01-2009,Critical,20,9418.14,Dennis Bolton,British Columbia,West,Technology,Office Machines,Panasonic KX-P3626 Dot Matrix Printer
6958,49761,1/24/2011,01-01-2011,Not Specified,45,1090.6,Lisa DeCherney,British Columbia,West,Technology,Office Machines,TI 36X Solar Scientific Calculator
7051,50310,8/15/2009,08-01-2009,Medium,42,1811.3,Sarah Foster,British Columbia,West,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge
7052,50310,8/15/2009,08-01-2009,Medium,43,4095.76,Sarah Foster,British Columbia,West,Furniture,Chairs & Chairmats,"Global Leather Task Chair, Black"
7053,50310,8/15/2009,08-01-2009,Medium,22,482.37,Sarah Foster,British Columbia,West,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum"
7158,51072,10-02-2009,10-01-2009,Critical,43,7036.11,Anna Andreadi,British Columbia,West,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer® Files
7242,51648,01-01-2012,01-01-2012,Low,45,2354.8,Roy Skaria,British Columbia,West,Technology,Computer Peripherals,Zoom V.92 USB External Faxmodem
7243,51648,01-01-2012,01-01-2012,Low,50,187.88,Roy Skaria,British Columbia,West,Office Supplies,Paper,Unpadded Memo Slips
7298,52035,11/27/2009,11-01-2009,High,29,20872.16,Roy Skaria,British Columbia,West,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier
7348,52326,08-04-2010,08-01-2010,Low,41,152.28,Dennis Bolton,British Columbia,West,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue"
7400,52737,11-08-2010,11-01-2010,Not Specified,14,125.54,Alex Avila,British Columbia,West,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Strips
7458,53216,12-04-2012,12-01-2012,High,36,228.01,Roy Skaria,British Columbia,West,Office Supplies,Paper,Xerox 227
7558,54081,03-10-2011,03-01-2011,Low,2,57.5,Seth Vernon,British Columbia,West,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack"
7624,54560,7/16/2009,07-01-2009,Critical,22,604.38,Barbara Fisher,British Columbia,West,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack"
7625,54560,7/16/2009,07-01-2009,Critical,45,2404.599,Barbara Fisher,British Columbia,West,Technology,Telephones and Communication,MicroTAC 650
7662,54947,2/22/2009,02-01-2009,Not Specified,27,132.36,Peter Buhler,British Columbia,West,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack"
7663,54947,2/22/2009,02-01-2009,Not Specified,42,1498.46,Peter Buhler,British Columbia,West,Furniture,Office Furnishings,Hand-Finished Solid Wood Document Frame
7694,55170,9/21/2012,09-01-2012,Critical,22,985.29,Dennis Bolton,British Columbia,West,Office Supplies,Pens & Art Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener
7796,55777,11-10-2012,11-01-2012,Not Specified,6,323.53,Roy Skaria,British Columbia,West,Furniture,Office Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
7797,55777,11-10-2012,11-01-2012,Not Specified,1,65.7475,Roy Skaria,British Columbia,West,Technology,Telephones and Communication,StarTAC 7760
7830,56001,04-12-2010,04-01-2010,Low,17,118.36,Alex Avila,British Columbia,West,Office Supplies,Paper,Xerox 210
7921,56640,8/25/2011,08-01-2011,High,2,29.31,Anthony O'Donnell,British Columbia,West,Office Supplies,Paper,Personal Creations™ Ink Jet Cards and Labels
7922,56640,8/25/2011,08-01-2011,High,11,80.26,Anthony O'Donnell,British Columbia,West,Office Supplies,Paper,Xerox 1923
8313,59393,11/20/2010,11-01-2010,Medium,34,398.76,Seth Vernon,British Columbia,West,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown"
8357,59712,6/15/2010,06-01-2010,Critical,25,67.58,Sonia Sunley,British Columbia,West,Office Supplies,Rubber Bands,Staples Metal Binder Clips
8382,59905,4/14/2012,04-01-2012,High,19,159.24,Daniel Lacy,British Columbia,West,Technology,Computer Peripherals,Hewlett-Packard 4.7GB DVD+R Discs
8383,59905,4/14/2012,04-01-2012,High,6,48.77,Daniel Lacy,British Columbia,West,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5"""
8384,59905,4/14/2012,04-01-2012,High,5,26.5,Daniel Lacy,British Columbia,West,Office Supplies,Pens & Art Supplies,"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush"
52,322,3/18/2012,03-01-2012,Critical,20,2634.8555,Giulietta Weimer,British Columbia,West,Technology,Telephones and Communication,I888 World Phone
53,322,3/18/2012,03-01-2012,Critical,46,281,Giulietta Weimer,British Columbia,West,Office Supplies,Paper,Xerox 1997
151,962,05-05-2009,05-01-2009,Low,33,4064.05,Mike Vittorini,British Columbia,West,Office Supplies,Binders and Binder Accessories,GBC Therma-A-Bind 250T Electric Binding System
152,962,05-05-2009,05-01-2009,Low,47,3213.87,Mike Vittorini,British Columbia,West,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter"
185,1221,4/18/2012,04-01-2012,Not Specified,1,14.68,Lela Donovan,British Columbia,West,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs
186,1221,4/18/2012,04-01-2012,Not Specified,11,10145.14,Lela Donovan,British Columbia,West,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL300 Electric Binding System
187,1221,4/18/2012,04-01-2012,Not Specified,16,68.45,Lela Donovan,British Columbia,West,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders
222,1445,01-09-2011,01-01-2011,Medium,3,1326.09,Shahid Shariari,British Columbia,West,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine
223,1445,01-09-2011,01-01-2011,Medium,30,339.49,Shahid Shariari,British Columbia,West,Office Supplies,Pens & Art Supplies,Staples SlimLine Pencil Sharpener
259,1799,03-06-2009,03-01-2009,Not Specified,10,1187.12,Trudy Schmidt,British Columbia,West,Furniture,Chairs & Chairmats,Hon Comfortask® Task/Swivel Chairs
260,1799,03-06-2009,03-01-2009,Not Specified,16,108.31,Trudy Schmidt,British Columbia,West,Office Supplies,Paper,Xerox 204
393,2720,06-07-2010,06-01-2010,Critical,36,2051.016,Christopher Martinez,British Columbia,West,Technology,Telephones and Communication,StarTAC 7760
548,3685,1/16/2012,01-01-2012,Medium,29,106.78,Mike Vittorini,British Columbia,West,Office Supplies,Pens & Art Supplies,Newell 35
549,3687,02-02-2010,02-01-2010,Critical,25,79.37,Marc Harrigan,British Columbia,West,Office Supplies,Rubber Bands,Acco® Hot Clips™ Clips to Go
574,3907,8/18/2012,08-01-2012,Medium,36,218.12,Christopher Martinez,British Columbia,West,Office Supplies,Appliances,Hoover Portapower™ Portable Vacuum
594,4067,10-06-2012,10-01-2012,High,16,118.38,Shahid Shariari,British Columbia,West,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1"""
617,4257,3/24/2011,03-01-2011,Medium,45,253.89,Liz Price,British Columbia,West,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes
618,4261,10-02-2012,10-01-2012,Critical,22,1556.87,Lela Donovan,British Columbia,West,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter"
619,4261,10-02-2012,10-01-2012,Critical,33,195.98,Lela Donovan,British Columbia,West,Office Supplies,Paper,Xerox 1947
620,4261,10-02-2012,10-01-2012,Critical,32,9235.97,Lela Donovan,British Columbia,West,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room
621,4261,10-02-2012,10-01-2012,Critical,48,274.38,Lela Donovan,British Columbia,West,Office Supplies,Paper,Xerox 1950
622,4294,8/14/2012,08-01-2012,Medium,8,17.72,Mike Vittorini,British Columbia,West,Furniture,Office Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke"
657,4642,2/26/2011,02-01-2011,Critical,9,65.61,Shahid Shariari,British Columbia,West,Technology,Computer Peripherals,"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack"
658,4642,2/26/2011,02-01-2011,Critical,21,309.62,Shahid Shariari,British Columbia,West,Office Supplies,Storage & Organization,Project Tote Personal File
695,4864,11-10-2012,11-01-2012,Low,16,4901.99,Ralph Kennedy,British Columbia,West,Office Supplies,Binders and Binder Accessories,GBC ProClick™ 150 Presentation Binding System
710,4996,9/13/2012,09-01-2012,Medium,30,4305.79,Rob Dowd,British Columbia,West,Office Supplies,Storage & Organization,Letter Size Cart
718,5121,05-10-2012,05-01-2012,Not Specified,45,1991.703,Ralph Kennedy,British Columbia,West,Technology,Telephones and Communication,Accessory2
741,5346,12/25/2010,12-01-2010,Critical,34,2932.99,Khloe Miller,British Columbia,West,Furniture,Office Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection
742,5346,12/25/2010,12-01-2010,Critical,45,9194.8,Khloe Miller,British Columbia,West,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables
743,5346,12/25/2010,12-01-2010,Critical,17,2285.12,Khloe Miller,British Columbia,West,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish"
766,5473,3/24/2012,03-01-2012,Not Specified,42,355.69,Shahid Hopkins,British Columbia,West,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes"
795,5698,5/20/2009,05-01-2009,Medium,15,297.05,Kristina Nunn,British Columbia,West,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector
796,5698,5/20/2009,05-01-2009,Medium,7,108.26,Kristina Nunn,British Columbia,West,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2"
855,6144,6/21/2009,06-01-2009,Critical,24,67.35,Ralph Kennedy,British Columbia,West,Office Supplies,Labels,Avery 492
856,6144,6/21/2009,06-01-2009,Critical,4,1472.31,Ralph Kennedy,British Columbia,West,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table
888,6374,08-07-2011,08-01-2011,Critical,29,857.42,Ricardo Emerson,British Columbia,West,Technology,Computer Peripherals,"Imation 3.5"" Diskettes, IBM Format, DS/HD, 10/Box, Neon"
889,6374,08-07-2011,08-01-2011,Critical,1,2.24,Ricardo Emerson,British Columbia,West,Office Supplies,Rubber Bands,Binder Clips by OIC
992,7169,3/26/2010,03-01-2010,Medium,22,446.72,Lela Donovan,British Columbia,West,Furniture,Office Furnishings,"Career Cubicle Clock, 8 1/4"", Black"
993,7169,3/26/2010,03-01-2010,Medium,30,1580.6005,Lela Donovan,British Columbia,West,Technology,Telephones and Communication,V8162
1013,7427,12/15/2012,12-01-2012,Not Specified,47,16002.29,Ricardo Emerson,British Columbia,West,Office Supplies,Appliances,Hoover WindTunnel™ Plus Canister Vacuum
1014,7427,12/15/2012,12-01-2012,Not Specified,9,182.26,Ricardo Emerson,British Columbia,West,Office Supplies,Binders and Binder Accessories,Flexible Leather- Look Classic Collection Ring Binder
1123,8229,12-07-2009,12-01-2009,Medium,7,3565.27,Patrick O'Brill,British Columbia,West,Technology,Office Machines,Okidata ML520 Series Dot Matrix Printers
1124,8229,12-07-2009,12-01-2009,Medium,50,241.01,Patrick O'Brill,British Columbia,West,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format"
1134,8290,12-09-2009,12-01-2009,Critical,32,209.02,Patrick O'Brill,British Columbia,West,Office Supplies,Labels,Avery 48
1167,8515,12/21/2010,12-01-2010,Critical,33,729.92,Trudy Schmidt,British Columbia,West,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum"
1197,8801,08-10-2012,08-01-2012,Low,32,2593.08,Thomas Brumley,British Columbia,West,Furniture,Office Furnishings,Eldon Cleatmat Plus™ Chair Mats for High Pile Carpets
1198,8801,08-10-2012,08-01-2012,Low,25,2529.396,Thomas Brumley,British Columbia,West,Technology,Telephones and Communication,270c
1221,8992,11-12-2010,11-01-2010,High,3,441.43,Shahid Shariari,British Columbia,West,Furniture,Chairs & Chairmats,Hon Olson Stacker Stools
1222,8992,11-12-2010,11-01-2010,High,14,2145.6975,Shahid Shariari,British Columbia,West,Technology,Telephones and Communication,688
1223,8992,11-12-2010,11-01-2010,High,18,1341.963,Shahid Shariari,British Columbia,West,Technology,Telephones and Communication,6340
1288,9409,05-05-2012,05-01-2012,Critical,12,1712.66,Vicky Freymann,British Columbia,West,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard
1420,10306,7/21/2010,07-01-2010,Low,20,310.31,Lela Donovan,British Columbia,West,Furniture,Office Furnishings,DAX Clear Channel Poster Frame
1455,10470,05-04-2012,05-01-2012,Critical,35,246.98,Khloe Miller,British Columbia,West,Furniture,Office Furnishings,"Eldon® Expressions™ Wood Desk Accessories, Oak"
1497,10819,8/24/2010,08-01-2010,Critical,35,233.39,Mike Vittorini,British Columbia,West,Office Supplies,Paper,Xerox 1905
1509,10916,03-10-2011,03-01-2011,Medium,23,135.31,Trudy Schmidt,British Columbia,West,Office Supplies,Binders and Binder Accessories,Binder Posts
1512,10944,11-12-2011,11-01-2011,High,9,181.66,Mike Vittorini,British Columbia,West,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator
1565,11301,3/22/2012,03-01-2012,Medium,29,1194.96,Tony Chapman,British Columbia,West,Technology,Computer Peripherals,Microsoft Natural Keyboard Elite
1567,11332,11/16/2009,11-01-2009,Low,6,184.331,Liz Price,British Columbia,West,Technology,Telephones and Communication,Accessory41
1568,11332,11/16/2009,11-01-2009,Low,23,1223.3795,Liz Price,British Columbia,West,Technology,Telephones and Communication,i500plus
1575,11392,09-05-2009,09-01-2009,Low,28,128.69,Sarah Bern,British Columbia,West,Office Supplies,Binders and Binder Accessories,Presstex Flexible Ring Binders
1623,11745,7/19/2012,07-01-2012,High,17,686.27,Mark Cousins,British Columbia,West,Technology,Computer Peripherals,Keytronic Designer 104- Key Black Keyboard
1644,11875,8/20/2012,08-01-2012,Medium,19,242.63,Shahid Hopkins,British Columbia,West,Office Supplies,Storage & Organization,Eldon Simplefile® Box Office®
1650,11907,8/23/2010,08-01-2010,Low,45,4729.85,Mark Cousins,British Columbia,West,Technology,Office Machines,Hewlett-Packard Deskjet 3820 Color Inkjet Printer
1681,12129,12/25/2012,12-01-2012,Medium,36,4852.05,Giulietta Weimer,British Columbia,West,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy"
1753,12579,6/16/2011,06-01-2011,Not Specified,5,70.33,Patrick O'Brill,British Columbia,West,Office Supplies,Paper,White GlueTop Scratch Pads
1779,12743,6/23/2010,06-01-2010,High,39,677.518,Mark Cousins,British Columbia,West,Technology,Telephones and Communication,Accessory25
1803,12902,10/29/2010,10-01-2010,Not Specified,9,302.05,Daniel Byrd,British Columbia,West,Technology,Computer Peripherals,Belkin ErgoBoard™ Keyboard
1860,13380,7/15/2009,07-01-2009,Critical,24,66.12,Rob Dowd,British Columbia,West,Office Supplies,Pens & Art Supplies,Newell 346
1898,13606,4/26/2009,04-01-2009,Not Specified,34,109.86,Mike Vittorini,British Columbia,West,Office Supplies,Pens & Art Supplies,Avery Hi-Liter® Fluorescent Desk Style Markers
1936,13889,09-04-2011,09-01-2011,Medium,49,12979.1,John Murray,British Columbia,West,Furniture,Chairs & Chairmats,Global Enterprise™ Series Seating Low-Back Swivel/Tilt Chairs
1952,13984,9/24/2012,09-01-2012,Critical,30,2052.82,Khloe Miller,British Columbia,West,Furniture,Office Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats"
1953,13986,10-11-2011,10-01-2011,High,46,1905.79,Kristina Nunn,British Columbia,West,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples"
1995,14240,2/17/2012,02-01-2012,High,24,68.88,Ralph Kennedy,British Columbia,West,Office Supplies,Binders and Binder Accessories,Acco Suede Grain Vinyl Round Ring Binder
